"client_account_id","date","event_name","manager_id","manager_nickname"
981,"2021-08-21",first_touch,3.0,Joe Biden
982,"2021-12-19",first_touch,2.0,Kylie Jenner
983,"2021-06-09",first_touch,3.0,Joe Biden
983,"2022-05-06",deal,2.0,Kylie Jenner
984,"2022-05-18",first_touch,3.0,Joe Biden
985,"2022-02-18",first_touch,1.0,Justin Beiber
986,"2022-02-09",first_touch,2.0,Kylie Jenner
987,"2021-10-11",first_touch,2.0,Kylie Jenner
988,"2022-01-28",first_touch,2.0,Kylie Jenner
988,"2021-12-23",deal,2.0,Kylie Jenner
989,"2022-05-16",first_touch,3.0,Joe Biden
990,"2021-12-24",first_touch,2.0,Kylie Jenner
991,"2022-05-16",first_touch,3.0,Joe Biden
992,"2022-05-16",first_touch,1.0,Justin Beiber
993,"2021-10-15",first_touch,2.0,Kylie Jenner
994,"2022-01-17",first_touch,1.0,Justin Beiber
995,"2022-01-30",first_touch,1.0,Justin Beiber
996,"2022-01-31",first_touch,1.0,Justin Beiber
997,"2022-04-25",first_touch,1.0,Justin Beiber
998,"2022-01-28",first_touch,2.0,Kylie Jenner
999,"2022-04-29",first_touch,1.0,Justin Beiber
1000,"2022-01-02",first_touch,2.0,Kylie Jenner
1001,"2022-03-13",first_touch,1.0,Justin Beiber
1002,"2022-03-05",first_touch,2.0,Kylie Jenner
1003,"2022-03-12",first_touch,2.0,Kylie Jenner
1004,"2021-06-12",first_touch,3.0,Joe Biden
1005,"2021-10-14",first_touch,2.0,Kylie Jenner
1006,"2021-07-10",first_touch,3.0,Joe Biden
1007,"2021-11-04",first_touch,2.0,Kylie Jenner
1008,"2022-03-31",first_touch,1.0,Justin Beiber
1009,"2021-09-28",first_touch,2.0,Kylie Jenner
1009,"2021-10-23",deal,3.0,Joe Biden
1010,"2021-11-13",first_touch,2.0,Kylie Jenner
1011,"2021-06-22",first_touch,3.0,Joe Biden
1012,"2022-04-07",first_touch,3.0,Joe Biden
1013,"2021-07-15",first_touch,3.0,Joe Biden
1014,"2022-04-17",first_touch,1.0,Justin Beiber
1015,"2021-10-25",first_touch,3.0,Joe Biden
1016,"2022-05-13",first_touch,3.0,Joe Biden
1017,"2022-05-29",first_touch,1.0,Justin Beiber
1018,"2021-12-14",first_touch,3.0,Joe Biden
1019,"2022-06-03",first_touch,3.0,Joe Biden
1020,"2022-01-15",first_touch,3.0,Joe Biden
1021,"2021-06-09",first_touch,3.0,Joe Biden
1021,"2022-05-01",deal,3.0,Joe Biden
1022,"2022-05-11",first_touch,1.0,Justin Beiber
1023,"2021-06-13",first_touch,3.0,Joe Biden
1024,"2021-12-06",first_touch,2.0,Kylie Jenner
1025,"2022-05-29",first_touch,1.0,Justin Beiber
1025,"2021-12-23",deal,3.0,Joe Biden
1026,"2021-10-06",first_touch,2.0,Kylie Jenner
1027,"2022-05-19",first_touch,1.0,Justin Beiber
1028,"2022-01-19",first_touch,3.0,Joe Biden
1029,"2021-10-07",first_touch,2.0,Kylie Jenner
1030,"2021-08-04",first_touch,3.0,Joe Biden
1031,"2022-03-24",first_touch,2.0,Kylie Jenner
1032,"2022-05-21",first_touch,1.0,Justin Beiber
1032,"2022-05-30",deal,1.0,Justin Beiber
1033,"2021-09-29",first_touch,3.0,Joe Biden
1033,"2022-01-09",deal,3.0,Joe Biden
1034,"2022-01-22",first_touch,1.0,Justin Beiber
1035,"2022-01-29",first_touch,1.0,Justin Beiber
1036,"2021-10-18",first_touch,2.0,Kylie Jenner
1037,"2021-12-31",first_touch,3.0,Joe Biden
1037,"2022-01-13",deal,3.0,Joe Biden
1038,"2022-05-30",first_touch,1.0,Justin Beiber
1038,"2022-02-07",deal,2.0,Kylie Jenner
1039,"2022-03-09",first_touch,1.0,Justin Beiber
1040,"2022-04-23",first_touch,2.0,Kylie Jenner
1040,"2021-12-30",deal,3.0,Joe Biden
1041,"2022-05-07",first_touch,3.0,Joe Biden
1042,"2021-08-14",first_touch,3.0,Joe Biden
1043,"2021-11-01",first_touch,2.0,Kylie Jenner
1044,"2022-03-18",first_touch,1.0,Justin Beiber
1044,"2022-02-24",deal,2.0,Kylie Jenner
1045,"2022-03-15",first_touch,3.0,Joe Biden
1046,"2022-04-29",first_touch,2.0,Kylie Jenner
1047,"2021-11-13",first_touch,3.0,Joe Biden
1048,"2022-05-21",first_touch,2.0,Kylie Jenner
1048,"2022-02-27",deal,3.0,Joe Biden
1049,"2022-05-28",first_touch,3.0,Joe Biden
1050,"2022-02-12",first_touch,2.0,Kylie Jenner
1051,"2022-03-28",first_touch,1.0,Justin Beiber
1052,"2022-04-13",first_touch,1.0,Justin Beiber
1053,"2022-05-27",first_touch,2.0,Kylie Jenner
1054,"2021-06-04",first_touch,3.0,Joe Biden
1055,"2022-02-26",first_touch,1.0,Justin Beiber
1056,"2022-04-05",first_touch,1.0,Justin Beiber
1057,"2022-05-08",first_touch,1.0,Justin Beiber
1058,"2022-04-01",first_touch,2.0,Kylie Jenner
1058,"2022-04-18",deal,3.0,Joe Biden
1059,"2022-06-03",first_touch,3.0,Joe Biden
1060,"2021-12-07",first_touch,2.0,Kylie Jenner
1061,"2021-07-22",first_touch,3.0,Joe Biden
1062,"2022-02-06",first_touch,1.0,Justin Beiber
1063,"2021-11-28",first_touch,2.0,Kylie Jenner
1064,"2022-03-17",first_touch,1.0,Justin Beiber
1065,"2022-04-02",first_touch,2.0,Kylie Jenner
1066,"2022-04-28",first_touch,3.0,Joe Biden
1067,"2022-03-02",first_touch,1.0,Justin Beiber
1068,"2021-11-17",first_touch,2.0,Kylie Jenner
1069,"2022-05-02",first_touch,3.0,Joe Biden
1070,"2021-12-12",first_touch,2.0,Kylie Jenner
1071,"2022-01-26",first_touch,3.0,Joe Biden
1072,"2021-06-05",first_touch,3.0,Joe Biden
1073,"2022-04-04",first_touch,1.0,Justin Beiber
1074,"2022-02-23",first_touch,1.0,Justin Beiber
1075,"2022-05-11",first_touch,1.0,Justin Beiber
1076,"2022-02-05",first_touch,1.0,Justin Beiber
1077,"2022-02-12",first_touch,1.0,Justin Beiber
1078,"2022-01-20",first_touch,1.0,Justin Beiber
1079,"2021-12-22",first_touch,3.0,Joe Biden
1080,"2021-07-27",first_touch,3.0,Joe Biden
1081,"2021-07-18",first_touch,3.0,Joe Biden
1082,"2022-03-26",first_touch,2.0,Kylie Jenner
1083,"2022-03-20",first_touch,1.0,Justin Beiber
1084,"2022-03-11",first_touch,3.0,Joe Biden
1085,"2021-10-30",first_touch,2.0,Kylie Jenner
1086,"2021-07-08",first_touch,3.0,Joe Biden
1087,"2022-01-22",first_touch,2.0,Kylie Jenner
1088,"2021-10-26",first_touch,3.0,Joe Biden
1089,"2021-05-31",first_touch,3.0,Joe Biden
1090,"2021-11-28",first_touch,3.0,Joe Biden
1091,"2022-03-03",first_touch,1.0,Justin Beiber
1092,"2021-09-18",first_touch,3.0,Joe Biden
1093,"2022-03-02",first_touch,2.0,Kylie Jenner
1094,"2022-05-05",first_touch,1.0,Justin Beiber
1095,"2022-03-31",first_touch,1.0,Justin Beiber
1096,"2022-02-26",first_touch,3.0,Joe Biden
1097,"2022-02-25",first_touch,1.0,Justin Beiber
1098,"2022-03-06",first_touch,2.0,Kylie Jenner
1099,"2022-04-22",first_touch,3.0,Joe Biden
1100,"2022-03-13",first_touch,2.0,Kylie Jenner
1101,"2022-02-14",first_touch,1.0,Justin Beiber
1102,"2022-01-28",first_touch,3.0,Joe Biden
1103,"2022-03-08",first_touch,3.0,Joe Biden
1104,"2022-04-19",first_touch,3.0,Joe Biden
1105,"2021-11-28",first_touch,3.0,Joe Biden
1106,"2022-02-19",first_touch,2.0,Kylie Jenner
1106,"2022-04-12",deal,2.0,Kylie Jenner
1107,"2022-05-19",first_touch,2.0,Kylie Jenner
1108,"2021-12-11",first_touch,3.0,Joe Biden
1109,"2021-12-29",first_touch,2.0,Kylie Jenner
1110,"2022-01-17",first_touch,3.0,Joe Biden
1111,"2022-04-01",first_touch,1.0,Justin Beiber
1111,"2021-09-15",deal,3.0,Joe Biden
1112,"2022-03-12",first_touch,2.0,Kylie Jenner
1113,"2022-05-30",first_touch,3.0,Joe Biden
1114,"2022-05-26",first_touch,3.0,Joe Biden
1115,"2022-04-03",first_touch,2.0,Kylie Jenner
1116,"2022-02-26",first_touch,1.0,Justin Beiber
1117,"2022-03-19",first_touch,2.0,Kylie Jenner
1118,"2022-04-19",first_touch,2.0,Kylie Jenner
1119,"2021-12-10",first_touch,2.0,Kylie Jenner
1120,"2021-10-08",first_touch,2.0,Kylie Jenner
1121,"2022-04-18",first_touch,3.0,Joe Biden
1122,"2022-02-11",first_touch,2.0,Kylie Jenner
1123,"2021-11-25",first_touch,2.0,Kylie Jenner
1124,"2022-01-23",first_touch,1.0,Justin Beiber
1125,"2021-12-08",first_touch,2.0,Kylie Jenner
1126,"2022-03-14",first_touch,1.0,Justin Beiber
1127,"2022-03-23",first_touch,1.0,Justin Beiber
1128,"2022-04-24",first_touch,1.0,Justin Beiber
1129,"2022-02-24",first_touch,1.0,Justin Beiber
1130,"2021-09-25",first_touch,2.0,Kylie Jenner
1131,"2022-02-02",first_touch,1.0,Justin Beiber
1132,"2022-04-23",first_touch,2.0,Kylie Jenner
1132,"2022-03-04",deal,2.0,Kylie Jenner
1133,"2021-12-18",first_touch,2.0,Kylie Jenner
1134,"2022-04-17",first_touch,2.0,Kylie Jenner
1134,"2022-04-23",deal,1.0,Justin Beiber
1135,"2022-02-26",first_touch,1.0,Justin Beiber
1136,"2022-02-10",first_touch,2.0,Kylie Jenner
1137,"2022-05-16",first_touch,1.0,Justin Beiber
1138,"2022-05-10",first_touch,3.0,Joe Biden
1139,"2022-02-05",first_touch,3.0,Joe Biden
1140,"2021-06-07",first_touch,3.0,Joe Biden
1141,"2022-05-19",first_touch,1.0,Justin Beiber
1142,"2022-02-19",first_touch,3.0,Joe Biden
1143,"2021-08-26",first_touch,3.0,Joe Biden
1144,"2022-04-04",first_touch,2.0,Kylie Jenner
1145,"2022-01-06",first_touch,2.0,Kylie Jenner
1146,"2021-09-29",first_touch,3.0,Joe Biden
1147,"2022-05-17",first_touch,2.0,Kylie Jenner
1148,"2022-02-05",first_touch,2.0,Kylie Jenner
1149,"2021-11-20",first_touch,3.0,Joe Biden
1150,"2022-02-02",first_touch,1.0,Justin Beiber
1151,"2022-03-09",first_touch,1.0,Justin Beiber
1151,"2021-10-23",deal,3.0,Joe Biden
1152,"2022-04-22",first_touch,1.0,Justin Beiber
1153,"2021-12-31",first_touch,2.0,Kylie Jenner
1154,"2022-01-23",first_touch,3.0,Joe Biden
1155,"2022-01-15",first_touch,1.0,Justin Beiber
1156,"2021-09-08",first_touch,3.0,Joe Biden
1157,"2021-08-19",first_touch,3.0,Joe Biden
1158,"2021-10-29",first_touch,3.0,Joe Biden
1159,"2021-11-08",first_touch,3.0,Joe Biden
1160,"2021-10-25",first_touch,2.0,Kylie Jenner
1161,"2021-09-10",first_touch,3.0,Joe Biden
1162,"2021-10-24",first_touch,2.0,Kylie Jenner
1163,"2022-04-03",first_touch,1.0,Justin Beiber
1164,"2022-02-02",first_touch,3.0,Joe Biden
1165,"2021-11-18",first_touch,3.0,Joe Biden
1166,"2021-09-28",first_touch,2.0,Kylie Jenner
1167,"2022-05-08",first_touch,2.0,Kylie Jenner
1168,"2022-04-08",first_touch,3.0,Joe Biden
1169,"2022-03-15",first_touch,2.0,Kylie Jenner
1170,"2022-01-23",first_touch,1.0,Justin Beiber
1171,"2022-04-10",first_touch,1.0,Justin Beiber
1172,"2022-06-03",first_touch,2.0,Kylie Jenner
1172,"2021-09-20",deal,3.0,Joe Biden
1173,"2021-09-13",first_touch,3.0,Joe Biden
1174,"2022-02-19",first_touch,1.0,Justin Beiber
1175,"2021-09-17",first_touch,3.0,Joe Biden
1175,"2022-05-17",deal,2.0,Kylie Jenner
1176,"2021-12-29",first_touch,3.0,Joe Biden
1177,"2021-09-21",first_touch,3.0,Joe Biden
1178,"2022-01-13",first_touch,1.0,Justin Beiber
1179,"2021-08-21",first_touch,3.0,Joe Biden
1180,"2022-05-24",first_touch,1.0,Justin Beiber
1181,"2022-01-19",first_touch,3.0,Joe Biden
1182,"2021-11-10",first_touch,2.0,Kylie Jenner
1183,"2022-03-11",first_touch,1.0,Justin Beiber
1184,"2021-12-08",first_touch,2.0,Kylie Jenner
1185,"2022-02-14",first_touch,1.0,Justin Beiber
1186,"2022-03-20",first_touch,3.0,Joe Biden
1187,"2022-03-08",first_touch,1.0,Justin Beiber
1188,"2022-01-21",first_touch,1.0,Justin Beiber
1189,"2021-10-12",first_touch,3.0,Joe Biden
1190,"2022-04-08",first_touch,1.0,Justin Beiber
1191,"2021-09-29",first_touch,2.0,Kylie Jenner
1192,"2022-02-01",first_touch,1.0,Justin Beiber
1193,"2021-11-30",first_touch,3.0,Joe Biden
1194,"2021-12-08",first_touch,2.0,Kylie Jenner
1195,"2022-02-24",first_touch,1.0,Justin Beiber
1196,"2022-05-01",first_touch,1.0,Justin Beiber
1197,"2021-09-23",first_touch,2.0,Kylie Jenner
1197,"2022-04-20",deal,2.0,Kylie Jenner
1198,"2021-09-25",first_touch,2.0,Kylie Jenner
1199,"2022-02-20",first_touch,2.0,Kylie Jenner
1200,"2022-03-21",first_touch,1.0,Justin Beiber
1201,"2022-05-23",first_touch,2.0,Kylie Jenner
1202,"2021-12-16",first_touch,3.0,Joe Biden
1203,"2022-01-23",first_touch,1.0,Justin Beiber
1204,"2022-02-03",first_touch,2.0,Kylie Jenner
1205,"2022-04-12",first_touch,1.0,Justin Beiber
1206,"2022-04-21",first_touch,2.0,Kylie Jenner
1207,"2022-05-17",first_touch,2.0,Kylie Jenner
1208,"2021-07-12",first_touch,3.0,Joe Biden
1209,"2022-04-14",first_touch,3.0,Joe Biden
1210,"2021-10-30",first_touch,3.0,Joe Biden
1211,"2022-04-08",first_touch,3.0,Joe Biden
1212,"2021-09-13",first_touch,2.0,Kylie Jenner
1212,"2021-12-16",deal,3.0,Joe Biden
1213,"2022-03-06",first_touch,1.0,Justin Beiber
1214,"2021-12-31",first_touch,2.0,Kylie Jenner
1215,"2021-08-13",first_touch,3.0,Joe Biden
1216,"2022-03-22",first_touch,1.0,Justin Beiber
1216,"2021-11-21",deal,2.0,Kylie Jenner
1217,"2022-05-06",first_touch,1.0,Justin Beiber
1218,"2022-03-03",first_touch,1.0,Justin Beiber
1219,"2021-11-16",first_touch,2.0,Kylie Jenner
1220,"2022-05-20",first_touch,1.0,Justin Beiber
1221,"2022-01-09",first_touch,3.0,Joe Biden
1222,"2022-06-01",first_touch,3.0,Joe Biden
1222,"2022-04-06",deal,2.0,Kylie Jenner
1223,"2022-04-21",first_touch,1.0,Justin Beiber
1224,"2021-10-12",first_touch,3.0,Joe Biden
1225,"2022-01-11",first_touch,1.0,Justin Beiber
1226,"2021-09-14",first_touch,2.0,Kylie Jenner
1227,"2021-12-02",first_touch,2.0,Kylie Jenner
1228,"2021-12-28",first_touch,2.0,Kylie Jenner
1229,"2022-04-30",first_touch,2.0,Kylie Jenner
1230,"2022-03-13",first_touch,2.0,Kylie Jenner
1231,"2022-05-14",first_touch,3.0,Joe Biden
1232,"2022-05-17",first_touch,1.0,Justin Beiber
1233,"2022-01-16",first_touch,2.0,Kylie Jenner
1234,"2022-03-25",first_touch,2.0,Kylie Jenner
1235,"2021-06-01",first_touch,3.0,Joe Biden
1236,"2021-12-08",first_touch,2.0,Kylie Jenner
1237,"2021-10-08",first_touch,3.0,Joe Biden
1238,"2022-04-25",first_touch,2.0,Kylie Jenner
1239,"2021-07-21",first_touch,3.0,Joe Biden
1240,"2022-05-16",first_touch,1.0,Justin Beiber
1241,"2022-03-07",first_touch,1.0,Justin Beiber
1242,"2022-02-11",first_touch,3.0,Joe Biden
1243,"2022-01-27",first_touch,3.0,Joe Biden
1244,"2021-09-21",first_touch,2.0,Kylie Jenner
1245,"2022-02-21",first_touch,1.0,Justin Beiber
1246,"2021-11-14",first_touch,2.0,Kylie Jenner
1246,"2022-04-16",deal,3.0,Joe Biden
1247,"2021-11-20",first_touch,3.0,Joe Biden
1248,"2021-10-25",first_touch,3.0,Joe Biden
1249,"2022-02-10",first_touch,2.0,Kylie Jenner
1250,"2022-03-17",first_touch,2.0,Kylie Jenner
1251,"2022-05-23",first_touch,1.0,Justin Beiber
1252,"2022-03-21",first_touch,1.0,Justin Beiber
1253,"2022-04-23",first_touch,3.0,Joe Biden
1254,"2022-03-26",first_touch,3.0,Joe Biden
1255,"2022-02-06",first_touch,3.0,Joe Biden
1256,"2021-10-19",first_touch,3.0,Joe Biden
1257,"2022-05-02",first_touch,1.0,Justin Beiber
1258,"2021-07-08",first_touch,3.0,Joe Biden
1259,"2022-04-17",first_touch,1.0,Justin Beiber
1260,"2022-03-02",first_touch,2.0,Kylie Jenner
1260,"2022-02-27",deal,2.0,Kylie Jenner
1261,"2022-05-15",first_touch,1.0,Justin Beiber
1262,"2022-05-25",first_touch,3.0,Joe Biden
1263,"2022-01-28",first_touch,2.0,Kylie Jenner
1264,"2021-11-13",first_touch,2.0,Kylie Jenner
1265,"2022-01-27",first_touch,3.0,Joe Biden
1266,"2022-03-28",first_touch,1.0,Justin Beiber
1267,"2021-09-24",first_touch,2.0,Kylie Jenner
1268,"2022-03-25",first_touch,1.0,Justin Beiber
1268,"2022-02-10",deal,2.0,Kylie Jenner
1269,"2021-12-20",first_touch,2.0,Kylie Jenner
1270,"2021-06-22",first_touch,3.0,Joe Biden
1271,"2022-04-24",first_touch,1.0,Justin Beiber
1272,"2022-02-09",first_touch,2.0,Kylie Jenner
1273,"2022-05-22",first_touch,1.0,Justin Beiber
1274,"2022-05-02",first_touch,1.0,Justin Beiber
1275,"2021-11-21",first_touch,2.0,Kylie Jenner
1276,"2022-03-02",first_touch,1.0,Justin Beiber
1277,"2022-03-22",first_touch,1.0,Justin Beiber
1278,"2021-09-15",first_touch,2.0,Kylie Jenner
1279,"2022-03-30",first_touch,1.0,Justin Beiber
1280,"2021-10-03",first_touch,2.0,Kylie Jenner
1281,"2021-12-01",first_touch,3.0,Joe Biden
1282,"2021-10-20",first_touch,3.0,Joe Biden
1283,"2022-01-29",first_touch,3.0,Joe Biden
1284,"2021-09-12",first_touch,3.0,Joe Biden
1285,"2021-11-15",first_touch,3.0,Joe Biden
1286,"2022-04-10",first_touch,1.0,Justin Beiber
1287,"2022-02-17",first_touch,3.0,Joe Biden
1288,"2022-03-13",first_touch,1.0,Justin Beiber
1289,"2022-04-29",first_touch,3.0,Joe Biden
1290,"2022-01-23",first_touch,3.0,Joe Biden
1291,"2022-02-02",first_touch,2.0,Kylie Jenner
1292,"2021-09-27",first_touch,2.0,Kylie Jenner
1293,"2022-02-03",first_touch,3.0,Joe Biden
1294,"2021-09-28",first_touch,2.0,Kylie Jenner
1295,"2022-01-18",first_touch,2.0,Kylie Jenner
1296,"2021-12-06",first_touch,3.0,Joe Biden
1297,"2022-05-08",first_touch,1.0,Justin Beiber
1298,"2022-05-18",first_touch,1.0,Justin Beiber
1299,"2021-09-23",first_touch,2.0,Kylie Jenner
1300,"2022-02-02",first_touch,1.0,Justin Beiber
1301,"2022-01-24",first_touch,1.0,Justin Beiber
1302,"2022-02-01",first_touch,2.0,Kylie Jenner
1303,"2022-02-13",first_touch,1.0,Justin Beiber
1304,"2022-04-27",first_touch,1.0,Justin Beiber
1305,"2022-06-01",first_touch,1.0,Justin Beiber
1306,"2022-05-15",first_touch,2.0,Kylie Jenner
1307,"2021-11-08",first_touch,3.0,Joe Biden
1308,"2022-05-28",first_touch,3.0,Joe Biden
1309,"2022-02-28",first_touch,2.0,Kylie Jenner
1310,"2022-04-27",first_touch,1.0,Justin Beiber
1311,"2022-04-29",first_touch,1.0,Justin Beiber
1312,"2022-04-18",first_touch,3.0,Joe Biden
1313,"2022-03-12",first_touch,3.0,Joe Biden
1314,"2022-01-28",first_touch,1.0,Justin Beiber
1315,"2022-06-02",first_touch,1.0,Justin Beiber
1316,"2021-11-14",first_touch,2.0,Kylie Jenner
1317,"2022-02-10",first_touch,3.0,Joe Biden
1318,"2021-11-06",first_touch,2.0,Kylie Jenner
1319,"2022-04-14",first_touch,3.0,Joe Biden
1320,"2021-09-04",first_touch,3.0,Joe Biden
1321,"2022-05-07",first_touch,2.0,Kylie Jenner
1322,"2022-04-05",first_touch,1.0,Justin Beiber
1323,"2022-01-13",first_touch,1.0,Justin Beiber
1324,"2022-05-28",first_touch,2.0,Kylie Jenner
1325,"2022-01-18",first_touch,3.0,Joe Biden
1325,"2022-06-02",deal,3.0,Joe Biden
1326,"2022-02-09",first_touch,1.0,Justin Beiber
1327,"2022-01-23",first_touch,3.0,Joe Biden
1328,"2021-09-27",first_touch,2.0,Kylie Jenner
1329,"2021-08-31",first_touch,3.0,Joe Biden
1329,"2022-02-23",deal,3.0,Joe Biden
1330,"2022-01-23",first_touch,1.0,Justin Beiber
1331,"2022-04-14",first_touch,1.0,Justin Beiber
1332,"2022-05-22",first_touch,1.0,Justin Beiber
1333,"2021-07-13",first_touch,3.0,Joe Biden
1334,"2022-02-15",first_touch,3.0,Joe Biden
1334,"2022-04-22",deal,1.0,Justin Beiber
1335,"2022-02-09",first_touch,1.0,Justin Beiber
1336,"2022-05-17",first_touch,3.0,Joe Biden
1337,"2021-06-10",first_touch,3.0,Joe Biden
1338,"2022-03-05",first_touch,1.0,Justin Beiber
1339,"2022-02-04",first_touch,2.0,Kylie Jenner
1340,"2022-01-11",first_touch,3.0,Joe Biden
1341,"2022-05-28",first_touch,2.0,Kylie Jenner
1342,"2022-01-27",first_touch,3.0,Joe Biden
1343,"2022-02-05",first_touch,1.0,Justin Beiber
1344,"2022-05-04",first_touch,1.0,Justin Beiber
1345,"2022-05-02",first_touch,1.0,Justin Beiber
1345,"2021-12-08",deal,3.0,Joe Biden
1346,"2022-01-29",first_touch,1.0,Justin Beiber
1347,"2022-05-09",first_touch,1.0,Justin Beiber
1348,"2022-05-05",first_touch,1.0,Justin Beiber
1349,"2022-05-03",first_touch,3.0,Joe Biden
1350,"2021-09-04",first_touch,3.0,Joe Biden
1351,"2021-10-18",first_touch,3.0,Joe Biden
1352,"2022-03-01",first_touch,1.0,Justin Beiber
1353,"2021-12-26",first_touch,3.0,Joe Biden
1354,"2022-02-22",first_touch,3.0,Joe Biden
1355,"2022-05-06",first_touch,1.0,Justin Beiber
1356,"2022-03-28",first_touch,2.0,Kylie Jenner
1357,"2022-02-15",first_touch,1.0,Justin Beiber
1358,"2021-06-01",first_touch,3.0,Joe Biden
1358,"2022-04-21",deal,1.0,Justin Beiber
1359,"2021-12-10",first_touch,3.0,Joe Biden
1360,"2022-04-29",first_touch,1.0,Justin Beiber
1361,"2022-04-15",first_touch,2.0,Kylie Jenner
1362,"2022-05-02",first_touch,3.0,Joe Biden
1363,"2022-02-19",first_touch,3.0,Joe Biden
1364,"2021-11-20",first_touch,2.0,Kylie Jenner
1365,"2021-10-28",first_touch,2.0,Kylie Jenner
1366,"2021-06-11",first_touch,3.0,Joe Biden
1367,"2022-02-14",first_touch,1.0,Justin Beiber
1368,"2022-02-21",first_touch,2.0,Kylie Jenner
1369,"2022-03-04",first_touch,1.0,Justin Beiber
1370,"2021-09-20",first_touch,2.0,Kylie Jenner
1371,"2021-09-06",first_touch,3.0,Joe Biden
1372,"2022-05-05",first_touch,3.0,Joe Biden
1373,"2022-01-18",first_touch,1.0,Justin Beiber
1374,"2022-03-14",first_touch,2.0,Kylie Jenner
1375,"2022-04-18",first_touch,1.0,Justin Beiber
1376,"2021-10-29",first_touch,3.0,Joe Biden
1377,"2022-05-15",first_touch,1.0,Justin Beiber
1378,"2022-02-06",first_touch,2.0,Kylie Jenner
1379,"2022-02-24",first_touch,1.0,Justin Beiber
1379,"2022-01-31",deal,2.0,Kylie Jenner
1380,"2022-03-27",first_touch,1.0,Justin Beiber
1381,"2022-05-01",first_touch,1.0,Justin Beiber
1382,"2021-10-01",first_touch,2.0,Kylie Jenner
1383,"2021-11-19",first_touch,2.0,Kylie Jenner
1384,"2022-05-01",first_touch,3.0,Joe Biden
1385,"2022-05-26",first_touch,3.0,Joe Biden
1386,"2021-12-30",first_touch,3.0,Joe Biden
1387,"2022-05-08",first_touch,2.0,Kylie Jenner
1388,"2022-03-24",first_touch,1.0,Justin Beiber
1389,"2022-04-23",first_touch,3.0,Joe Biden
1390,"2022-02-28",first_touch,2.0,Kylie Jenner
1391,"2021-09-25",first_touch,3.0,Joe Biden
1392,"2021-10-01",first_touch,3.0,Joe Biden
1392,"2022-03-16",deal,2.0,Kylie Jenner
1393,"2022-01-15",first_touch,1.0,Justin Beiber
1394,"2022-05-21",first_touch,2.0,Kylie Jenner
1395,"2022-05-05",first_touch,1.0,Justin Beiber
1396,"2021-06-07",first_touch,3.0,Joe Biden
1396,"2022-03-14",deal,2.0,Kylie Jenner
1397,"2022-03-01",first_touch,1.0,Justin Beiber
1398,"2022-04-17",first_touch,1.0,Justin Beiber
1399,"2022-04-27",first_touch,3.0,Joe Biden
1400,"2022-03-06",first_touch,1.0,Justin Beiber
1401,"2022-03-11",first_touch,1.0,Justin Beiber
1402,"2021-09-24",first_touch,2.0,Kylie Jenner
1403,"2022-05-23",first_touch,2.0,Kylie Jenner
1404,"2022-02-13",first_touch,3.0,Joe Biden
1405,"2021-12-19",first_touch,3.0,Joe Biden
1406,"2022-01-23",first_touch,1.0,Justin Beiber
1407,"2021-10-03",first_touch,3.0,Joe Biden
1408,"2021-12-01",first_touch,2.0,Kylie Jenner
1408,"2022-01-26",deal,2.0,Kylie Jenner
1409,"2022-05-15",first_touch,1.0,Justin Beiber
1410,"2022-02-08",first_touch,2.0,Kylie Jenner
1411,"2022-06-02",first_touch,1.0,Justin Beiber
1412,"2022-04-12",first_touch,1.0,Justin Beiber
1413,"2021-12-04",first_touch,2.0,Kylie Jenner
1414,"2022-01-20",first_touch,3.0,Joe Biden
1415,"2021-11-03",first_touch,2.0,Kylie Jenner
1416,"2022-02-06",first_touch,3.0,Joe Biden
1417,"2022-01-30",first_touch,1.0,Justin Beiber
1418,"2021-10-16",first_touch,3.0,Joe Biden
1419,"2022-03-14",first_touch,1.0,Justin Beiber
1420,"2021-10-21",first_touch,2.0,Kylie Jenner
1421,"2022-02-09",first_touch,2.0,Kylie Jenner
1422,"2022-03-10",first_touch,1.0,Justin Beiber
1423,"2021-12-27",first_touch,2.0,Kylie Jenner
1424,"2022-01-22",first_touch,3.0,Joe Biden
1425,"2022-04-25",first_touch,1.0,Justin Beiber
1426,"2022-01-31",first_touch,2.0,Kylie Jenner
1427,"2022-01-17",first_touch,3.0,Joe Biden
1428,"2022-02-02",first_touch,1.0,Justin Beiber
1429,"2021-12-18",first_touch,2.0,Kylie Jenner
1430,"2021-12-11",first_touch,2.0,Kylie Jenner
1431,"2022-03-15",first_touch,2.0,Kylie Jenner
1432,"2022-05-05",first_touch,2.0,Kylie Jenner
1433,"2021-12-28",first_touch,2.0,Kylie Jenner
1434,"2021-10-15",first_touch,2.0,Kylie Jenner
1435,"2022-01-19",first_touch,1.0,Justin Beiber
1436,"2021-12-01",first_touch,2.0,Kylie Jenner
1437,"2022-02-09",first_touch,1.0,Justin Beiber
1438,"2022-02-12",first_touch,2.0,Kylie Jenner
1439,"2022-03-16",first_touch,1.0,Justin Beiber
1440,"2022-04-09",first_touch,1.0,Justin Beiber
1441,"2022-04-24",first_touch,1.0,Justin Beiber
1442,"2021-08-03",first_touch,3.0,Joe Biden
1442,"2022-04-20",deal,2.0,Kylie Jenner
1443,"2022-01-11",first_touch,2.0,Kylie Jenner
1444,"2022-02-15",first_touch,2.0,Kylie Jenner
1445,"2022-01-19",first_touch,1.0,Justin Beiber
